A2M183CETUMR96_speedup,A2M183CETUMR96_rubble,A2M183CETUMR96_triage_red,A2M183CETUMR96_triage_yellow,A2M183CETUMR96_triage_green,A2M183CETUMR96_effort,A2M183CETUMR96_timestamp,A2M183CETUMR96_x,A2M183CETUMR96_y,A2M183CETUMR96_event,A33VGSEJ44ORMF_speedup,A33VGSEJ44ORMF_rubble,A33VGSEJ44ORMF_triage_red,A33VGSEJ44ORMF_triage_yellow,A33VGSEJ44ORMF_triage_green,A33VGSEJ44ORMF_effort,A33VGSEJ44ORMF_timestamp,A33VGSEJ44ORMF_x,A33VGSEJ44ORMF_y,A33VGSEJ44ORMF_event,A2JDYN6QM8M5UN_speedup,A2JDYN6QM8M5UN_rubble,A2JDYN6QM8M5UN_triage_red,A2JDYN6QM8M5UN_triage_yellow,A2JDYN6QM8M5UN_triage_green,A2JDYN6QM8M5UN_effort,A2JDYN6QM8M5UN_timestamp,A2JDYN6QM8M5UN_x,A2JDYN6QM8M5UN_y,A2JDYN6QM8M5UN_event,A1WH32GYQOHIRQ_speedup,A1WH32GYQOHIRQ_rubble,A1WH32GYQOHIRQ_triage_red,A1WH32GYQOHIRQ_triage_yellow,A1WH32GYQOHIRQ_triage_green,A1WH32GYQOHIRQ_effort,A1WH32GYQOHIRQ_timestamp,A1WH32GYQOHIRQ_x,A1WH32GYQOHIRQ_y,A1WH32GYQOHIRQ_event,publish,A2M183CETUMR96_triage,A2M183CETUMR96_exploration,A2M183CETUMR96_move,A33VGSEJ44ORMF_triage,A33VGSEJ44ORMF_exploration,A33VGSEJ44ORMF_move,A2JDYN6QM8M5UN_triage,A2JDYN6QM8M5UN_exploration,A2JDYN6QM8M5UN_move,A1WH32GYQOHIRQ_triage,A1WH32GYQOHIRQ_exploration,A1WH32GYQOHIRQ_move
0,0.891793966293335,0,0,1.871513843536377,28,1655837280.722153,12,45,,0,0.2,0,0,0,7,1655837279.862145,77,36,,0,0,0,0,0,4,1655837280.697014,10,46,,0,0,0,0,0,7,1655837280.980792,25,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,28,1655837280.722153,12,45,,2.019261121749878,0.2,0,0,0,7,1655837281.054469,77,36,end speedup,0,0,0,0,0,4,1655837280.697014,10,46,,0,0,0,0,0,7,1655837280.980792,25,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,7,1655837281.054469,77,36,end speedup,0,0,0,0,0,5,1655837280.697014,10,45,,0,0,0,0,0,13,1655837280.980792,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,7,1655837281.054469,77,36,end speedup,0,0,0,0,0,5,1655837281.596766,10,45,,0,0,0,0,0,13,1655837280.980792,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,7,1655837281.605372,77,36,,0,0,0,0,0,5,1655837281.596766,10,45,,0,0,0,0,0,13,1655837280.980792,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,8,1655837281.605372,77,37,,0,0,0,0,0,5,1655837281.596766,10,45,,0,0,0,0,0,13,1655837281.623088,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,9,1655837281.691043,77,38,,0,0,0,0,0,5,1655837281.596766,10,45,,0,0,0,0,0,13,1655837281.623088,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,10,1655837281.922337,77,39,start speedup,0,0,0,0,0,5,1655837281.596766,10,45,,0,0,0,0,0,15,1655837281.623088,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.432602,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837281.623088,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837281.594543,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.546812,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837281.623088,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837282.58899,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.546812,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837281.623088,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837282.58899,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.546812,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837282.672561,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837282.58899,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.737194,10,45,,0,0,0,0,0,15,1655837282.672561,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,30,1655837282.58899,12,43,,2.019261121749878,0.2,0,0,0,12,1655837281.922337,77,40,start speedup,0,0,0,0,0,5,1655837282.737861,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837282.672561,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837282.58899,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837282.737861,10,45,triage yellow in-progress,0,0,0,0,0,15,1655837282.672561,29,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837282.58899,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.036833,10,45,triage yellow in-progress,0,0,0,0,0,17,1655837282.672561,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837282.58899,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.03836,10,45,triage yellow in-progress,0,0,0,0,0,17,1655837282.672561,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837282.58899,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.243507,10,45,triage yellow in-progress,0,0,0,0,0,17,1655837282.672561,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837282.58899,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.438394,10,45,triage yellow in-progress,0,0,0,0,0,17,1655837282.672561,28,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.438394,10,45,triage yellow in-progress,0,0,0,0,0,21,1655837282.672561,26,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.612082,10,45,triage yellow in-progress,0,0,0,0,0,21,1655837282.672561,26,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.616655,10,45,triage yellow in-progress,0,0,0,0,0,21,1655837282.672561,26,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.762351,10,45,,0,0,0,0,0,21,1655837282.672561,26,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.019261121749878,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,0,0,5,1655837283.773054,10,45,triage yellow in-progress,0,0,0,0,0,21,1655837282.672561,26,19,,False,,,,,,,,,,,,
0,0.891793966293335,0,0,1.871513843536377,31,1655837283.591105,11,43,,2.9263410568237305,0.2,0,0,0,12,1655837282.829417,77,40,,0,0,0,1.6154329776763916,0,5,1655837284.048035,10,45,triage yellow in-progress,2.270937919616699,0,0,0,0,23,1655837282.672561,25,19,,True,1,1,2.2,0,20,1.9999999999999998,0,0,1.0,0,0,2.6
0,0,0,0,0,0,1655837284.135946,11,43,start speedup,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.048035,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837282.672561,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837284.135946,11,43,start speedup,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.16252,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837282.672561,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.135946,9,43,start speedup,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.311904,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837282.672561,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.135946,9,43,start speedup,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.311904,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.135946,9,43,start speedup,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.483751,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.483751,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.762798,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0,0,0,0,0,1655837282.829417,77,40,,0,0,0,0,0,0,1655837284.76445,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0.2,0,0,0,1,1655837284.780707,77,40,door,0,0,0,0,0,0,1655837284.76445,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0.2,0,0,0,1,1655837284.781367,77,40,,0,0,0,0,0,0,1655837284.76445,10,45,triage yellow in-progress,0,0,0,0,0,0,1655837284.383042,25,19,,False,,,,,,,,,,,,
0,0,0,0,0,4,1655837284.62608,9,43,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,0,0,0,1655837284.76445,10,45,triage yellow in-progress,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837284.62608,9,44,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,0,0,0,1655837284.987613,10,45,,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837284.62608,9,44,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,0,0,0,1655837284.989154,10,45,triage yellow in-progress,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837284.62608,9,44,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,0,0,0,1655837285.33728,10,45,triage yellow in-progress,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837284.62608,9,44,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,0,0,0,1655837285.339134,10,45,triage yellow in-progress,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837284.62608,9,44,,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,1.2917230129241943,0,20,1655837285.339758,10,45,yellow,0,0,0,0,0,2,1655837284.819296,25,20,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,6,1655837285.552855,9,44,end speedup,0,0.2,0,0,0,3,1655837284.781367,77,41,,0,0,0,1.2917230129241943,0,21,1655837285.339758,11,45,yellow,0,0,0,0,0,4,1655837284.819296,25,21,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,6,1655837285.552855,9,44,end speedup,0,0.2,0,0,0,3,1655837285.568156,77,41,,0,0,0,1.2917230129241943,0,21,1655837285.339758,11,45,yellow,0,0,0,0,0,4,1655837284.819296,25,21,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,6,1655837285.651086,9,44,,0,0.2,0,0,0,3,1655837285.568156,77,41,,0,0,0,1.2917230129241943,0,21,1655837285.339758,11,45,yellow,0,0,0,0,0,4,1655837284.819296,25,21,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,7,1655837285.651086,9,45,,0,0.2,0,0,0,3,1655837285.568156,77,41,,0,0,0,1.2917230129241943,0,21,1655837285.992042,11,45,,0,0,0,0,0,8,1655837284.819296,25,23,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,7,1655837285.651086,9,45,,0,0.2,0,0,0,3,1655837285.568156,77,41,,0,0,0,1.2917230129241943,0,21,1655837285.992042,11,45,,0,0,0,0,0,8,1655837286.066108,25,23,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,10,1655837285.651086,9,48,,0,0.2,0,0,0,9,1655837286.124122,77,44,,0,0,0,1.2917230129241943,0,21,1655837285.992042,11,45,,0,0,0,0,0,10,1655837286.066108,25,24,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,11,1655837286.49624,9,49,start speedup,0,0.2,0,0,0,11,1655837286.124122,77,45,,0,0,0,1.2917230129241943,0,21,1655837285.992042,11,45,,0,0,0,0,0,14,1655837286.066108,25,26,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,17,1655837286.60868,6,49,,0,0.2,0,0,0,11,1655837286.124122,77,45,,0,0,0,1.2917230129241943,0,21,1655837285.992042,11,45,,0,0,0,0,0,14,1655837286.066108,25,26,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,19,1655837286.60868,5,49,,0,0.2,0,0,0,11,1655837286.124122,77,45,,0,0,0,1.2917230129241943,0,22,1655837286.761559,11,46,,0,0,0,0,0,16,1655837286.066108,25,27,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,19,1655837286.60868,5,49,,0,0.2,0,0,0,11,1655837286.124122,77,45,,0,0,0,1.2917230129241943,0,22,1655837286.761559,11,46,,0,0,0,0,0,16,1655837286.814564,25,27,,False,,,,,,,,,,,,
1.4169089794158936,0,0,0,0,43,1655837286.60868,5,37,,0,0.2,0,0,0,19,1655837287.341683,77,49,,0,0,0,1.2917230129241943,0,23,1655837286.761559,10,46,,0,0,0,0,0,22,1655837286.814564,25,30,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,43,1655837287.357039,5,37,end speedup,0,0.2,0,0,0,19,1655837287.341683,77,49,,0,0,0,1.2917230129241943,0,23,1655837286.761559,10,46,,0,0,0,0,0,22,1655837286.814564,25,30,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,43,1655837287.627018,5,37,,0,0.2,0,0,0,19,1655837287.341683,77,49,,0,0,0,1.2917230129241943,0,23,1655837286.761559,10,46,,0,0,0,0,0,26,1655837286.814564,25,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,43,1655837287.627018,5,37,,0,0.2,0,0,0,19,1655837287.341683,77,49,,0,0,0,1.2917230129241943,0,23,1655837286.761559,10,46,,0,0,0,0,0,26,1655837287.707914,25,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,43,1655837287.627018,5,37,,0,0.2,0,0,0,19,1655837287.341683,77,49,,0,0,0,1.2917230129241943,0,23,1655837287.762394,10,46,,0,0,0,0,0,26,1655837287.707914,25,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,43,1655837287.627018,5,37,,0,0.2,0,0,0,19,1655837287.875868,77,49,,0,0,0,1.2917230129241943,0,23,1655837287.762394,10,46,,0,0,0,0,0,26,1655837287.707914,25,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,44,1655837287.627018,6,37,,0,0.2,0,0,0,21,1655837287.875868,78,49,,0,0,0,1.2917230129241943,0,23,1655837287.762394,10,46,,4.223940134048462,0,0,0,0,26,1655837288.271975,25,32,end speedup,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,45,1655837287.627018,7,37,,0,0.2,0,0,0,33,1655837287.875868,84,49,,0,0,0,1.2917230129241943,0,24,1655837288.581578,10,47,,4.223940134048462,0,0,0,0,26,1655837288.271975,25,32,end speedup,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,45,1655837288.60313,7,37,,0,0.2,0,0,0,33,1655837287.875868,84,49,,0,0,0,1.2917230129241943,0,24,1655837288.581578,10,47,,4.223940134048462,0,0,0,0,26,1655837288.271975,25,32,end speedup,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,45,1655837288.60313,7,37,,0,0.2,0,0,0,33,1655837287.875868,84,49,,0,0,0,1.2917230129241943,0,25,1655837288.581578,9,47,,4.223940134048462,0,0,0,0,27,1655837288.727127,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,45,1655837288.60313,7,37,,0,0.2,0,0,0,33,1655837288.750321,84,49,,0,0,0,1.2917230129241943,0,25,1655837288.581578,9,47,,4.223940134048462,0,0,0,0,27,1655837288.727127,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,58,1655837289.356535,20,37,start speedup,0,0.2,0,0,0,33,1655837288.750321,84,49,,0,0,0,1.2917230129241943,0,27,1655837288.581578,7,47,,4.223940134048462,0,0,0,0,27,1655837288.727127,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,78,1655837289.596637,30,37,,0,0.2,0,0,0,33,1655837288.750321,84,49,,0,0,0,1.2917230129241943,0,28,1655837288.581578,6,47,,4.223940134048462,0,0,0,0,27,1655837288.727127,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,86,1655837289.596637,34,37,,0,0.2,0,0,0,33,1655837288.750321,84,49,,0,0,0,1.2917230129241943,0,28,1655837289.644715,6,47,,4.223940134048462,0,0,0,0,27,1655837288.727127,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,86,1655837289.596637,34,37,,0,0.2,0,0,0,33,1655837288.750321,84,49,,0,0,0,1.2917230129241943,0,28,1655837289.644715,6,47,,4.223940134048462,0,0,0,0,27,1655837289.666793,24,32,,False,,,,,,,,,,,,
2.277708053588867,0,0,0,0,88,1655837289.596637,35,37,,0,0.2,0,0,0,33,1655837289.937515,84,49,,0,0,0,1.2917230129241943,0,28,1655837289.644715,6,47,,4.223940134048462,0,0,0,0,27,1655837289.666793,24,32,,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,92,1655837290.042025,35,39,end speedup,0,0.2,0,0,0,35,1655837289.937515,84,48,,0,0,0,1.2917230129241943,0,29,1655837289.644715,6,46,,4.223940134048462,0,0,0,0,27,1655837289.666793,24,32,,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,92,1655837290.042025,35,39,end speedup,0,0.2,0,0,0,39,1655837289.937515,84,46,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.235426,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,92,1655837290.327639,35,39,start speedup,0,0.2,0,0,0,39,1655837289.937515,84,46,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.235426,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,108,1655837290.327639,43,39,start speedup,0,0.2,0,0,0,39,1655837289.937515,84,46,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.471395,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,108,1655837290.327639,43,39,start speedup,0,0.2,0,0,0,39,1655837289.937515,84,46,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.476104,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,118,1655837290.60106,48,39,,0,0.2,0,0,0,39,1655837289.937515,84,46,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.476104,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,120,1655837290.60106,49,39,,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,30,1655837289.644715,5,46,,4.223940134048462,0,0,0,0,27,1655837290.476104,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,122,1655837290.60106,48,39,,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,31,1655837289.644715,5,45,,4.223940134048462,0,0,0,0,27,1655837290.910246,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,122,1655837290.60106,48,39,,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,31,1655837289.644715,5,45,,4.223940134048462,0,0,0,0,27,1655837290.911622,24,32,triage green in-progress,False,,,,,,,,,,,,
2.963198184967041,0,0,0,0,130,1655837290.60106,44,39,,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,31,1655837291.02739,5,45,,4.223940134048462,0,0,0,0,27,1655837290.911622,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,134,1655837291.051706,42,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837290.911622,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837291.52622,24,32,,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837291.526876,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837291.528462,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837291.530007,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,0,27,1655837291.531548,24,32,triage green in-progress,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,135,1655837291.051706,41,39,end speedup,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,37,1655837291.532355,24,32,green,False,,,,,,,,,,,,
3.687265157699585,0,0,0,0,136,1655837291.805944,41,40,,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,37,1655837291.532355,24,32,green,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,137,1655837292.28106,41,40,door,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,38,1655837291.532355,23,32,green,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,138,1655837292.28106,41,41,door,0,0.2,0,0,0,47,1655837290.67782,84,42,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,38,1655837292.558347,23,32,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,138,1655837292.59497,41,41,,0,0.2,0,0,0,49,1655837290.67782,84,43,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,38,1655837292.558347,23,32,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,139,1655837292.59497,41,42,,0,0.2,0,0,0,49,1655837293.03405,84,43,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,38,1655837292.558347,23,32,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,139,1655837292.59497,41,42,,0,0.2,0,0,0,51,1655837293.03405,84,44,,0,0,0,1.2917230129241943,0,32,1655837291.02739,5,44,,4.223940134048462,0,0,0,1.296929121017456,38,1655837293.150611,23,32,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,139,1655837292.59497,41,42,,0,0.2,0,0,0,51,1655837293.03405,84,44,,0,0,0,1.2917230129241943,0,32,1655837293.197299,5,44,,4.223940134048462,0,0,0,1.296929121017456,39,1655837293.150611,23,31,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,140,1655837292.59497,41,43,,0,0.2,0,0,0,51,1655837293.26329,84,44,,0,0,0,1.2917230129241943,0,32,1655837293.197299,5,44,,4.223940134048462,0,0,0,1.296929121017456,39,1655837293.150611,23,31,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,141,1655837293.57871,41,44,,0,0.2,0,0,0,51,1655837293.26329,84,44,,0,0,0,1.2917230129241943,0,32,1655837293.197299,5,44,,4.223940134048462,0,0,0,1.296929121017456,39,1655837293.150611,23,31,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,142,1655837293.57871,41,45,,0,0.2,0,0,0,51,1655837293.26329,84,44,,0,0,0,1.2917230129241943,0,32,1655837293.197299,5,44,,4.223940134048462,0,0,0,1.296929121017456,39,1655837293.828624,23,31,,False,,,,,,,,,,,,
3.687265157699585,0.2,0,0,0,143,1655837293.57871,41,46,,0,0.2,0,0,0,51,1655837293.26329,84,44,,0,0,0,1.2917230129241943,0,32,1655837293.928039,5,44,,4.223940134048462,0,0,0,1.296929121017456,39,1655837293.828624,23,31,,False,,,,,,,,,,,,
